channel_name,video_id,title,published_at,year_month,months_before_last,days_since_prev,gap_label,rolling_gap,view_count,like_count,comment_count,like_ratio,comment_ratio,rolling_views,rolling_like_ratio,duration_sec,duration_min,rolling_duration,title_length,desc_length,tag_count,z_gap,z_views,z_like_ratio,risk_score,subscriber_count
장삐쭈,bp8PFDa2fkg,[병맛더빙] 전학생,2017-02-20 06:14:05+00:00,2017-02,105.1,5.0,정상,2.8,7253874,76890,2310,0.0106,0.0003,3371718.0,0.0099,70,1.2,432.0,10,11,14,-0.3395097133757421,-0.20322639236219192,-0.8798757659576882,19.0,3420000
장삐쭈,K01jlFb6bEw,[병맛더빙] 긴급소집,2017-02-28 10:01:07+00:00,2017-02,104.8,8.0,정상,4.8,1109804,10061,1054,0.0091,0.0009,3622610.0,0.0102,81,1.4,73.0,11,48,21,-0.05829157503449929,-0.09011249660729075,-0.8001702058234681,19.7,3420000
장삐쭈,bApC5j1aPNI,[병맛더빙] 개강총회,2017-03-03 07:00:01+00:00,2017-03,104.7,2.0,정상,5.0,4190706,32966,2376,0.0079,0.0006,3735410.0,0.0096,79,1.3,76.0,11,10,11,-0.03016976120037499,-0.039256959399436964,-0.9595813260919088,20.2,3420000
장삐쭈,ZwpSPeY3hUg,[근 황],2017-03-06 10:25:39+00:00,2017-03,104.6,3.0,정상,4.5,197050,2405,419,0.0122,0.0021,3187858.0,0.01,171,2.8,100.0,5,17,7,-0.10047429578568569,-0.2861191146231494,-0.8533072459129484,20.6,3420000
장삐쭈,HGWL3odwVA8,[병맛더빙] 도장깨기,2017-03-10 08:38:16+00:00,2017-03,104.5,3.0,정상,4.0,1603346,11608,509,0.0072,0.0003,1775226.0,0.0091,81,1.4,103.0,11,10,14,-0.1707788303709964,-0.9229999589228383,-1.0924239263156088,24.1,3420000
장삐쭈,d6ArIfmi4-w,[병맛더빙] 실화 2,2017-03-15 10:40:16+00:00,2017-03,104.3,5.0,정상,3.2,1925129,12964,822,0.0067,0.0004,1979058.0,0.0085,64,1.1,99.0,11,10,11,-0.28326608570749345,-0.83110292115554,-1.251835046584049,23.6,3420000
장삐쭈,IsWDrayrogI,[병맛더빙] 동철이가 연애를 못하는 이유,2017-03-20 07:42:59+00:00,2017-03,104.2,4.0,정상,3.8,2255630,23570,1207,0.0104,0.0005,1495289.0,0.0091,63,1.0,95.0,22,11,11,-0.19890064420512069,-1.0492087046618008,-1.0924239263156088,24.6,3420000
장삐쭈,cu9I7qBV4bU,[병맛더빙] 스타킹맨,2017-03-27 09:42:35+00:00,2017-03,103.9,7.0,정상,4.8,1922686,16934,650,0.0088,0.0003,1926698.0,0.0083,70,1.2,70.0,11,11,10,-0.05829157503449929,-0.8547092680367742,-1.3049720866735295,25.1,3420000
장삐쭈,iqjbDxWUROU,장삐쭈 찾기,2017-04-01 06:30:01+00:00,2017-04,103.8,4.0,정상,5.0,5995922,55273,7469,0.0092,0.0012,3024842.0,0.0088,100,1.7,74.0,6,47,14,-0.03016976120037499,-0.3596143828277193,-1.172129486449829,22.5,3420000
장삐쭈,H7hsf7uwf7I,[병맛더빙] 볶음너구리 탄생 비화,2017-04-05 08:07:11+00:00,2017-04,103.6,4.0,정상,4.8,1751315,17241,1036,0.0098,0.0006,2981388.0,0.0096,96,1.6,82.0,18,11,11,-0.05829157503449929,-0.37920548667373066,-0.9595813260919088,21.7,3420000
장삐쭈,uh3FKUOZtoo,공지,2017-04-06 09:48:44+00:00,2017-04,103.6,1.0,정상,4.0,91760,1544,309,0.0168,0.0034,2440421.0,0.0112,101,1.7,92.0,2,2,6,-0.1707788303709964,-0.6230988146588462,-0.5344850053760677,20.8,3420000
장삐쭈,9rZA5LPm1Vk,[병맛더빙] 존나 걸그룹 광고,2017-04-08 09:59:31+00:00,2017-04,103.5,2.0,정상,2.8,2240099,20377,1315,0.0091,0.0006,2519774.0,0.0112,80,1.3,94.0,16,11,13,-0.3395097133757421,-0.587322755757651,-0.5344850053760677,19.7,3420000
장삐쭈,UEMdn63bgAg,[병맛더빙] 약혼자,2017-04-17 05:26:43+00:00,2017-04,103.2,8.0,정상,3.8,1546886,13918,999,0.009,0.0006,1407515.0,0.0112,55,0.9,83.0,10,241,11,-0.19890064420512069,-1.0887813458221036,-0.5344850053760677,22.8,3420000
장삐쭈,P7b20_fBYiU,[별뒤밤] 서쪽남자,2017-04-25 17:06:46+00:00,2017-04,102.9,8.0,정상,4.8,208044,1760,170,0.0085,0.0008,1021697.0,0.0108,279,4.6,129.0,10,4,13,-0.05829157503449929,-1.262726218645328,-0.6407590855550278,24.8,3420000
장삐쭈,tcYvHyodU7Y,[병맛더빙] 아버지,2017-04-27 06:40:23+00:00,2017-04,102.9,1.0,정상,4.8,2273498,25595,1247,0.0113,0.0005,1567132.0,0.0095,82,1.4,124.0,10,8,10,-0.05829157503449929,-1.0168185064381852,-0.9861498461366488,24.8,3420000
장삐쭈,1sWrkIA61hc,[병맛더빙] 치킨값 인상,2017-05-07 11:01:19+00:00,2017-05,102.5,10.0,정상,6.8,3826935,48154,5093,0.0126,0.0013,1963841.0,0.0104,105,1.8,130.0,13,10,9,0.22292656330674349,-0.8379634593620285,-0.7470331657339883,24.7,3420000
장삐쭈,qg9WMIWuNCA,[병맛더빙] 설문조사,2017-05-18 10:34:54+00:00,2017-05,102.2,10.0,정상,7.2,3892695,37135,2944,0.0095,0.0008,2550293.0,0.0105,130,2.2,149.0,11,10,10,0.2791701909749921,-0.5735633573529836,-0.720464645689248,23.6,3420000
장삐쭈,GFcUdtaMVTE,[병맛더빙] 봉팔맨 1,2017-05-22 06:18:27+00:00,2017-05,102.1,3.0,정상,6.0,3695005,32414,2036,0.0088,0.0006,3422033.0,0.0106,140,2.3,114.0,12,10,11,0.11043930797024641,-0.18054202751633056,-0.693896125644508,20.7,3420000
장삐쭈,l2-NJn391Tw,[병맛더빙] 봉팔맨 2,2017-05-25 08:52:52+00:00,2017-05,102.0,3.0,정상,6.5,2527638,20259,1213,0.008,0.0005,3485568.0,0.0097,75,1.2,112.0,12,23,11,0.18074384255555712,-0.15189746584522248,-0.9330128060471685,21.8,3420000
장삐쭈,wsZh2fKQ2y8,[병맛더빙] 봉팔맨 3,2017-05-31 08:39:08+00:00,2017-05,101.8,5.0,정상,5.2,2413510,19264,1351,0.008,0.0006,3132212.0,0.0086,75,1.2,105.0,12,11,12,-0.002047947366250685,-0.31120694461843507,-1.2252665265393092,22.6,3420000
장삐쭈,qUqt5Oc4ZmM,[그냥더빙] 왕따 X 삼시보,2017-06-07 09:03:31+00:00,2017-06,101.5,7.0,정상,4.5,2601987,29763,3023,0.0114,0.0012,2809535.0,0.009,96,1.6,96.0,15,107,10,-0.10047429578568569,-0.45668488947321023,-1.1189924463603491,22.4,3420000
장삐쭈,aOiSLxc27BM,[병맛더빙] 봉팔맨 4,2017-06-09 08:53:04+00:00,2017-06,101.5,1.0,정상,4.0,2200187,17442,1394,0.0079,0.0006,2435830.0,0.0088,95,1.6,85.0,12,16,8,-0.1707788303709964,-0.6251686530570844,-1.172129486449829,23.0,3420000
장삐쭈,8LvocE7Xh2c,★1주년 됐다고 존나 유난떠는 영상★,2017-06-15 07:19:10+00:00,2017-06,101.3,5.0,정상,4.5,178503,2620,383,0.0147,0.0021,1848547.0,0.0105,913,15.2,295.0,20,1,12,-0.10047429578568569,-0.8899434088907723,-0.720464645689248,23.1,3420000
장삐쭈,evEprfb8UOk,[병맛더빙] 봉팔맨 5,2017-06-18 09:58:35+00:00,2017-06,101.1,3.0,정상,4.0,1926832,13884,998,0.0072,0.0005,1726877.0,0.0103,73,1.2,294.0,12,11,13,-0.1707788303709964,-0.9447979586432507,-0.7736016857787282,23.1,3420000
장삐쭈,XxPewxzvp2o,[동심파괴더빙] 내장국밥은 누가 먹었을까?,2017-06-25 07:15:29+00:00,2017-06,100.9,6.0,정상,3.8,5256095,67016,5461,0.0128,0.001,2390404.0,0.0106,164,2.7,311.0,23,11,13,-0.19890064420512069,-0.645648827110311,-0.693896125644508,21.3,3420000
장삐쭈,9mbybnfPa8U,[병맛더빙] 봉팔맨 완,2017-06-29 08:04:49+00:00,2017-06,100.8,4.0,정상,4.5,1786178,16237,1803,0.0091,0.001,2286902.0,0.011,171,2.8,330.0,12,26,11,-0.10047429578568569,-0.6923123892742054,-0.587622045465548,21.7,3420000
장삐쭈,Qt8PcKjHJqI,[병맛더빙] 너의 목소리는 (feat. 꽃핀),2017-07-08 03:46:08+00:00,2017-07,100.5,8.0,정상,5.2,2758810,27203,2689,0.0099,0.001,2931979.0,0.0098,92,1.5,125.0,25,79,11,-0.002047947366250685,-0.4014813841728694,-0.9064442860024287,21.9,3420000
장삐쭈,CIuJxldqRyw,[병맛더빙] 할아버지가 감옥에서 돌아가신 이유,2017-07-11 10:17:27+00:00,2017-07,100.4,3.0,정상,5.2,3166255,40993,1447,0.0129,0.0005,3241834.0,0.0112,82,1.4,127.0,25,9,14,-0.002047947366250685,-0.261784199052838,-0.5344850053760677,20.0,3420000
장삐쭈,-G3iSALWDG8,앙빅을 하면 일어나는 여섯가지 변화,2017-07-26 06:29:03+00:00,2017-07,99.9,14.0,정상,7.2,432277,5234,568,0.0121,0.0013,2035880.0,0.011,385,6.4,182.0,19,4,13,0.2791701909749921,-0.8054848951340446,-0.587622045465548,24.3,3420000
장삐쭈,G0H4L5wOWrc,[병맛더빙] 빵셔틀,2017-07-29 08:03:46+00:00,2017-07,99.8,3.0,정상,7.0,4050382,35372,1848,0.0087,0.0005,2601931.0,0.0109,106,1.8,166.0,10,51,13,0.2510483771408678,-0.5502825219776365,-0.6141905655102878,23.0,3420000
장삐쭈,e34GjyMRZYc,[병맛더빙] 끝말잇기의 제왕,2017-08-06 14:23:12+00:00,2017-08,99.5,8.0,정상,7.0,5148281,35872,3708,0.007,0.0007,3199299.0,0.0102,119,2.0,173.0,15,47,12,0.2510483771408678,-0.2809609745416329,-0.8001702058234681,22.3,3420000
장삐쭈,biLx-8x0OAQ,[병맛더빙] 50년 후 배그와 옵치,2017-08-15 14:15:31+00:00,2017-08,99.2,8.0,정상,8.2,1768396,13429,1396,0.0076,0.0008,2849834.0,0.0088,126,2.1,184.0,19,13,15,0.4197792601456134,-0.4385162077893512,-1.172129486449829,25.3,3420000
장삐쭈,I7tA0QgadPo,[병맛더빙] 모든걸 뚫는 창 VS 모든걸 막는 방패,2017-08-25 06:25:01+00:00,2017-08,98.9,9.0,정상,7.0,7114277,104129,3264,0.0146,0.0005,4520334.0,0.0095,76,1.3,107.0,28,46,13,0.2510483771408678,0.31462364066561116,-0.9861498461366488,20.1,3420000
장삐쭈,tem-T7VC-fI,[병맛더빙] 단톡방,2017-08-30 11:56:12+00:00,2017-08,98.7,5.0,정상,7.5,8352287,78261,3671,0.0094,0.0004,5595810.0,0.0096,93,1.6,104.0,10,8,13,0.3213529117261785,0.7994987269613005,-0.9595813260919088,18.1,3420000
장삐쭈,3Y1MOaWmLrQ,[병맛더빙] 50년 후 소년법,2017-09-07 12:05:09+00:00,2017-09,98.4,8.0,정상,7.5,3854074,40675,2662,0.0106,0.0007,5272258.0,0.0106,94,1.6,97.0,16,7,13,0.3213529117261785,0.6536262910155957,-0.693896125644508,17.9,3420000
장삐쭈,wPHQ41rewBQ,니가 알고싶다,2017-09-14 09:35:10+00:00,2017-09,98.2,6.0,정상,7.0,275075,5379,499,0.0196,0.0018,4898928.0,0.0136,121,2.0,96.0,7,39,7,0.2510483771408678,0.48531159504211996,0.1031594756976936,15.6,3420000
장삐쭈,NCEiQxfPdKw,[병맛더빙] 조퇴,2017-09-16 07:14:05+00:00,2017-09,98.2,1.0,정상,5.0,8310249,81509,3539,0.0098,0.0004,5197921.0,0.0124,99,1.6,102.0,9,7,0,-0.03016976120037499,0.6201116804710901,-0.21566276483918706,14.5,3420000
장삐쭈,KrJDOUg_y2A,[병맛더빙] 전세계 인간중 4.7%만 풀수있는 문제,2017-09-22 08:04:52+00:00,2017-09,98.0,6.0,정상,5.2,1090050,8094,961,0.0074,0.0009,3382362.0,0.0118,114,1.9,107.0,28,148,11,-0.002047947366250685,-0.19842757730864233,-0.3750738851076274,19.1,3420000
장삐쭈,2w3ZqX6ss4I,[병맛더빙] 공강,2017-09-25 13:50:58+00:00,2017-09,97.8,3.0,정상,4.0,3635102,30144,1077,0.0083,0.0003,3327619.0,0.0113,84,1.4,104.0,9,8,13,-0.1707788303709964,-0.22310829249808858,-0.5079164853313278,18.7,3420000
장삐쭈,h_cxujOHLIY,날아라 청춘아,2017-09-29 08:51:50+00:00,2017-09,97.7,3.0,정상,3.2,557615,8237,1285,0.0148,0.0023,3398254.0,0.0101,230,3.8,132.0,7,652,12,-0.28326608570749345,-0.19126271740343653,-0.8267387258682084,19.1,3420000
장삐쭈,RHOlzPd9T9U,[병맛더빙] 장삐쭈 출세 (feat.권혁수),2017-10-21 01:39:02+00:00,2017-10,97.0,21.0,주의,8.2,1929514,16661,1733,0.0086,0.0009,1803070.0,0.0098,55,0.9,121.0,24,35,11,0.4197792601456134,-0.910446576139013,-0.9064442860024287,26.7,3420000
장삐쭈,mussfqBWNmY,급식생 X SNL,2017-10-21 15:03:43+00:00,2017-10,97.0,0.0,정상,6.8,10234811,71658,4073,0.007,0.0004,4089260.0,0.0097,66,1.1,109.0,9,9,8,0.22292656330674349,0.12027523777254054,-0.9330128060471685,20.7,3420000
장삐쭈,FfcN44lxvNk,[병맛더빙] 아침회의 (feat : 김민교),2017-10-27 07:00:01+00:00,2017-10,96.8,5.0,정상,7.2,2963544,36368,1871,0.0123,0.0006,3921371.0,0.0107,63,1.0,104.0,24,10,13,0.2791701909749921,0.04458299232671284,-0.6673276055997681,20.5,3420000
장삐쭈,yMFUmKJGr80,급식생 2 X SNL,2017-10-28 14:59:54+00:00,2017-10,96.7,1.0,정상,6.8,15128954,100408,7175,0.0066,0.0005,7564206.0,0.0086,85,1.4,67.0,11,8,11,0.22292656330674349,1.6869440817289474,-1.2252665265393092,14.2,3420000
장삐쭈,AgxPf9jREXg,[병맛더빙] 수시,2017-11-10 15:56:58+00:00,2017-11,96.3,13.0,정상,4.8,4369437,45468,5912,0.0104,0.0014,8174186.0,0.0091,123,2.0,84.0,9,20,16,-0.05829157503449929,1.9619517110378712,-1.0924239263156088,10.9,3420000
장삐쭈,TNZkec650Wc,[병맛더빙] 투피스 1 - 完,2017-11-16 04:12:52+00:00,2017-11,96.1,5.0,정상,6.0,5964713,56184,4565,0.0094,0.0008,7106662.0,0.0097,108,1.8,95.0,16,42,15,0.11043930797024641,1.4806617597765515,-0.9330128060471685,13.6,3420000
장삐쭈,ttxiJaRGY04,[병맛더빙] 지리선생님의 첫사랑,2017-11-24 04:09:42+00:00,2017-11,95.9,7.0,정상,6.5,3631520,36721,1633,0.0101,0.0004,7273656.0,0.0091,85,1.4,100.0,17,49,16,0.18074384255555712,1.5559504971922282,-1.0924239263156088,14.1,3420000
장삐쭈,zWfNtCIJJtw,급식생 3 X 콜롬비아나,2017-11-30 09:23:26+00:00,2017-11,95.6,6.0,정상,7.8,13648999,106344,9234,0.0078,0.0007,6903667.0,0.0094,113,1.9,107.0,13,9,14,0.3635356324773649,1.3891420809156625,-1.0127183661813888,15.7,3420000
장삐쭈,M27UQ_mgRH8,[병맛더빙] 투피스 - 최종화,2017-12-08 08:41:15+00:00,2017-12,95.4,7.0,정상,6.2,5131137,44039,3499,0.0086,0.0007,7094092.0,0.009,103,1.7,102.0,16,50,12,0.13856112180437072,1.4749946134759955,-1.1189924463603491,14.4,3420000
장삐쭈,6T4sN-t-jLI,[병맛더빙] 복학생 바위,2017-12-15 07:23:48+00:00,2017-12,95.2,6.0,정상,6.5,3161674,28364,2371,0.009,0.0007,6393332.0,0.0089,119,2.0,105.0,13,99,14,0.18074384255555712,1.1590590970418144,-1.1455609664050892,16.2,3420000
장삐쭈,2xeG0z5qYDA,[병맛더빙] 15년 전 장삐쭈,2017-12-22 04:58:03+00:00,2017-12,94.9,6.0,정상,6.2,3026375,36496,2320,0.0121,0.0008,6242046.0,0.0094,71,1.2,102.0,16,99,14,0.13856112180437072,1.090852263690508,-1.0127183661813888,15.9,3420000
장삐쭈,20cJJJUjDl4,[병맛더빙] 오디션,2018-01-05 09:01:59+00:00,2018-01,94.4,14.0,정상,8.2,4201429,39940,3276,0.0095,0.0008,3880154.0,0.0098,160,2.7,113.0,10,176,11,0.4197792601456134,0.026000433132598394,-0.9064442860024287,22.2,3420000
장삐쭈,iD4hZ9tssTc,[병맛더빙] 일자리 창출,2018-01-15 07:59:00+00:00,2018-01,94.1,9.0,정상,8.8,1991768,24000,1150,0.012,0.0006,3095312.0,0.0106,79,1.3,107.0,13,50,11,0.5041447016479864,-0.3278431974816426,-0.693896125644508,23.6,3420000
장삐쭈,K1th5PY2X7g,[병맛더빙] 인싸 되는 방법,2018-01-25 07:42:16+00:00,2018-01,93.8,9.0,정상,9.5,3864573,40645,4134,0.0105,0.0011,3271036.0,0.011,137,2.3,112.0,15,9,11,0.6025710500674213,-0.24861856609588992,-0.587622045465548,23.4,3420000
장삐쭈,u6exKaB9_WU,[병맛더빙] 남자친구 바꾸는 방법,2018-02-06 09:16:01+00:00,2018-02,93.4,12.0,정상,11.0,1987911,19028,2059,0.0096,0.001,3011420.0,0.0104,130,2.2,126.0,18,17,10,0.8134846538233534,-0.3656656507391006,-0.7470331657339883,25.7,3420000
장삐쭈,TIiEwIgcNdI,[병맛더빙] 평창,2018-02-08 09:40:27+00:00,2018-02,93.3,2.0,정상,8.0,5391905,44023,5414,0.0082,0.001,3309039.0,0.0101,147,2.4,123.0,9,110,24,0.3916574463114892,-0.23148502903463047,-0.8267387258682084,23.0,3420000
장삐쭈,tl45ShPpXHw,[병맛더빙] 설날,2018-02-15 08:19:16+00:00,2018-02,93.1,6.0,정상,7.2,1086556,15640,1722,0.0144,0.0016,3082736.0,0.0107,121,2.0,134.0,9,13,13,0.2791701909749921,-0.333513048863965,-0.6673276055997681,22.3,3420000
장삐쭈,7G7rWEgEkjQ,[병맛더빙] 치킨 공짜로 먹는 방법,2018-02-26 09:39:53+00:00,2018-02,92.7,11.0,정상,7.8,4764347,39855,2611,0.0084,0.0005,3307680.0,0.0102,140,2.3,134.0,19,48,22,0.3635356324773649,-0.23209773005471446,-0.8001702058234681,22.7,3420000
장삐쭈,xTU7p8Ajz04,[병맛더빙] 혜진이,2018-03-05 12:33:48+00:00,2018-03,92.5,7.0,정상,6.5,3866366,49569,1868,0.0128,0.0005,3777294.0,0.011,67,1.1,119.0,10,25,11,0.18074384255555712,-0.02037368528229381,-0.587622045465548,20.0,3420000
장삐쭈,hh1Vwqw3Huo,[병맛더빙] 프롤로그 - 여정의 시작,2018-03-09 07:57:25+00:00,2018-03,92.4,3.0,정상,6.8,1455827,18026,1205,0.0124,0.0008,2793274.0,0.012,72,1.2,100.0,20,24,9,0.22292656330674349,-0.4640161119070481,-0.3219368450181471,21.4,3420000
장삐쭈,k8DoyoQpIFk,[병맛더빙] 그들이 상어밥이 된 이유,2018-03-14 08:06:13+00:00,2018-03,92.2,5.0,정상,6.5,3260642,40983,3638,0.0126,0.0011,3336796.0,0.0116,79,1.3,90.0,20,10,15,0.18074384255555712,-0.21897086993641773,-0.42821092519710763,20.4,3420000
장삐쭈,8Tvp2bELvlM,[약빤더빙] 내집마련 하는방법,2018-03-16 07:48:30+00:00,2018-03,92.1,1.0,정상,4.0,3051126,32373,1240,0.0106,0.0004,2908490.0,0.0121,77,1.3,74.0,16,100,14,-0.1707788303709964,-0.4120713284412672,-0.2953683249734072,18.9,3420000
장삐쭈,UsxswOEPJGs,[병맛더빙] 씨씨,2018-03-19 10:25:11+00:00,2018-03,92.0,3.0,정상,3.0,3250583,30544,1381,0.0094,0.0004,2754544.0,0.0112,94,1.6,80.0,9,100,15,-0.3113878995416178,-0.481477414709,-0.5344850053760677,19.3,3420000
장삐쭈,JNIjDMgfaF0,[병맛더빙] 81세 최범철 할아버지의 첫 중고나라 이용기,2018-03-22 12:29:16+00:00,2018-03,91.9,3.0,정상,3.0,2539753,24717,1353,0.0097,0.0005,3025526.0,0.0106,114,1.9,91.0,31,100,14,-0.3113878995416178,-0.35930600350635256,-0.693896125644508,19.3,3420000
장삐쭈,AKOf6mbpoPQ,[병맛더빙] 택시,2018-03-28 08:14:01+00:00,2018-03,91.7,5.0,정상,3.0,10953657,172367,4638,0.0157,0.0004,4948780.0,0.0113,92,1.5,94.0,9,98,16,-0.3113878995416178,0.5077872177450093,-0.5079164853313278,14.5,3420000
장삐쭈,_Q9zha5Ebtw,[병맛더빙] 국제 탈모 회의,2018-04-11 09:03:55+00:00,2018-04,91.2,14.0,정상,6.2,2839671,29894,2326,0.0105,0.0008,4895916.0,0.0113,77,1.3,94.0,15,100,15,0.13856112180437072,0.48395364399539964,-0.5079164853313278,17.0,3420000
장삐쭈,0moNJGY_rPc,[병맛더빙] 형제,2018-04-28 07:55:53+00:00,2018-04,90.7,16.0,주의,9.5,7290087,97648,3430,0.0134,0.0005,5905792.0,0.0123,90,1.5,93.0,9,96,14,0.6025710500674213,0.9392531696453867,-0.24223128488392695,16.5,3420000
장삐쭈,A-T0H8nETis,[병맛더빙] 장삐쭈 공중파 출연 (feat. 이수근),2018-05-03 09:25:13+00:00,2018-05,90.5,5.0,정상,10.0,1795245,19093,1032,0.0106,0.0006,5719665.0,0.0125,61,1.0,80.0,29,32,15,0.672875584652732,0.8553383773237005,-0.1890942447944467,17.1,3420000
장삐쭈,7X4wkR76Cck,급식생 4 X 뜻밖의 Q,2018-05-05 10:59:11+00:00,2018-05,90.4,2.0,정상,9.2,7070697,50231,3111,0.0071,0.0004,4748925.0,0.0104,143,2.4,93.0,13,147,12,0.5603883293162347,0.41768319834185674,-0.7470331657339883,20.5,3420000
장삐쭈,zQ84QztXeg0,급식생 5 X 뜻밖의 Q,2018-05-12 10:52:44+00:00,2018-05,90.2,6.0,정상,7.2,6068970,43804,3123,0.0072,0.0005,5556250.0,0.0096,136,2.3,108.0,13,135,14,0.2791701909749921,0.7816632211816666,-0.9595813260919088,17.9,3420000
장삐쭈,74jNhJtDKhE,MBC 예능 뜻밖의 Q 장삐쭈 방송분,2018-05-17 07:59:02+00:00,2018-05,90.1,4.0,정상,4.2,5943410,55800,4779,0.0094,0.0008,5219580.0,0.0086,468,7.8,202.0,20,135,17,-0.14265701653687207,0.6298765748007434,-1.2252665265393092,17.3,3420000
장삐쭈,DaiuEzbidpw,[장삐쭈 단편선] 욕,2018-05-24 05:15:42+00:00,2018-05,89.8,6.0,정상,4.5,8674441,78312,6948,0.009,0.0008,6939380.0,0.0082,120,2.0,217.0,11,7,11,-0.10047429578568569,1.4052431784360888,-1.3315406067182693,14.1,3420000
장삐쭈,IgCn0Px6pns,급식생 6 X 신한생명,2018-05-31 06:04:50+00:00,2018-05,89.6,7.0,정상,5.8,5313607,44016,3426,0.0083,0.0006,6500107.0,0.0085,122,2.0,212.0,12,9,6,0.0823174941361221,1.2071982813092663,-1.251835046584049,15.8,3420000
장삐쭈,SV0HKG0nC2E,장삐쭈 채널 정기화 선언,2018-06-07 05:27:28+00:00,2018-06,89.4,6.0,정상,5.8,1719828,25064,1494,0.0146,0.0009,5412822.0,0.0103,50,0.8,190.0,13,22,14,0.0823174941361221,0.7169991432503896,-0.7736016857787282,16.5,3420000
장삐쭈,Yp4sJcdK1P4,이쪽 바닥에선 이미 소문이 자자한 장삐쭈의 실체,2018-06-14 05:36:48+00:00,2018-06,89.1,7.0,정상,6.5,1076343,13673,1998,0.0127,0.0019,4196055.0,0.0111,99,1.6,98.0,26,49,11,0.18074384255555712,0.1684234389792138,-0.5610535254208076,19.0,3420000
장삐쭈,TEUr9cJlrjA,[장삐쭈 단편선] 2인팟,2018-06-21 05:03:08+00:00,2018-06,88.9,6.0,정상,6.5,9803488,76075,4932,0.0078,0.0005,4478316.0,0.0108,71,1.2,86.0,13,11,10,0.18074384255555712,0.2956799530556856,-0.6407590855550278,18.6,3420000
장삐쭈,7420f9azBOU,[장삐쭈 단편선] 소문,2018-06-28 05:16:59+00:00,2018-06,88.7,7.0,정상,6.5,7052793,49627,2634,0.007,0.0004,4913113.0,0.0105,78,1.3,74.0,12,12,12,0.18074384255555712,0.491706859184792,-0.720464645689248,18.0,3420000
장삐쭈,xxQBaZVvFDI,[장삐쭈 단편선] 약속,2018-07-05 05:04:08+00:00,2018-07,88.4,6.0,정상,6.5,7224095,69633,3737,0.0096,0.0005,6289180.0,0.0093,79,1.3,82.0,12,11,14,0.18074384255555712,1.1121024843532294,-1.039286886226129,16.1,3420000
장삐쭈,3-J9OcE99FU,요사스러운 정령들 1화 - 고백,2018-07-12 05:33:59+00:00,2018-07,88.2,7.0,정상,6.5,3176751,31080,2680,0.0098,0.0008,6814282.0,0.0086,147,2.4,94.0,17,12,16,0.18074384255555712,1.348843125301088,-1.2252665265393092,15.6,3420000
장삐쭈,SOeCSFQl-p4,[장삐쭈 단편선] 악플,2018-07-19 04:59:14+00:00,2018-07,88.0,6.0,정상,6.5,5915013,48294,7002,0.0082,0.0012,5842163.0,0.0086,103,1.7,102.0,12,12,11,0.18074384255555712,0.9105662283599388,-1.2252665265393092,17.7,3420000
장삐쭈,iFyP8h2XPwY,[장삐쭈 단편선] 욕2,2018-07-26 04:56:17+00:00,2018-07,87.7,6.0,정상,6.2,6545842,50852,3022,0.0078,0.0005,5715425.0,0.0088,102,1.7,108.0,12,11,19,0.13856112180437072,0.8534267862087954,-1.172129486449829,17.6,3420000
장삐쭈,Yievjx2WnyA,급식생 7 X 카카오톡,2018-08-02 05:00:10+00:00,2018-08,87.5,7.0,정상,6.5,10533470,70570,4972,0.0067,0.0005,6542769.0,0.0081,94,1.6,112.0,12,38,17,0.18074384255555712,1.2264323143621163,-1.3581091267630097,16.6,3420000
장삐쭈,jT0B0BIRFKU,[장삐쭈 단편선] 욕2 - 2,2018-08-09 05:09:13+00:00,2018-08,87.3,7.0,정상,6.5,4234631,41671,4090,0.0098,0.001,6807239.0,0.0081,92,1.5,98.0,16,7,18,0.18074384255555712,1.3456678101543245,-1.3581091267630097,16.1,3420000
장삐쭈,fnHxWYTu9KE,[장삐쭈 단편선] 욕2 - 3,2018-08-16 05:23:11+00:00,2018-08,87.0,7.0,정상,6.8,4588639,47028,6041,0.0102,0.0013,6475646.0,0.0086,135,2.2,106.0,16,7,16,0.22292656330674349,1.1961701137947158,-1.2252665265393092,16.6,3420000
장삐쭈,qO6wEGOMjnU,급식생 8 X 피츠,2018-08-23 05:05:47+00:00,2018-08,86.8,6.0,정상,6.8,4955480,51313,4059,0.0104,0.0008,6078055.0,0.0093,143,2.4,116.0,10,8,13,0.22292656330674349,1.016917419698902,-1.039286886226129,16.8,3420000
장삐쭈,7mT5x8kt3Gs,[병맛더빙] 누구게,2018-08-30 04:53:14+00:00,2018-08,86.6,6.0,정상,6.5,21631006,763834,16475,0.0353,0.0008,8852439.0,0.0164,91,1.5,115.0,10,47,15,0.18074384255555712,2.267740014919418,0.8470780369504158,4.1,3420000
장삐쭈,EAr1Te2vc0U,요사스러운 정령들 2화 - 잠,2018-09-06 13:14:54+00:00,2018-09,86.3,7.0,정상,6.5,3999582,32813,3019,0.0082,0.0008,8793677.0,0.016,145,2.4,128.0,16,8,13,0.18074384255555712,2.2412473457934614,0.7408039567714554,4.5,3420000
장삐쭈,a8KgVluAJzI,[장삐쭈 단편선] PC,2018-09-13 06:38:22+00:00,2018-09,86.1,6.0,정상,6.2,8867450,101157,9307,0.0114,0.001,9863380.0,0.0163,118,2.0,124.0,12,24,14,0.13856112180437072,2.723519692582937,0.8205095169056751,1.7,3420000
